<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.13	09:19:00	1.01453	1.01487	1.01453	1.01462	131	0	0
2022.09.13	09:20:00	1.01463	1.01499	1.01461	1.01496	84	0	0
2022.09.13	09:21:00	1.01495	1.01504	1.01452	1.01453	113	0	0
2022.09.13	09:22:00	1.01453	1.01460	1.01437	1.01457	78	0	0
2022.09.13	09:23:00	1.01456	1.01457	1.01443	1.01456	70	0	0
2022.09.13	09:24:00	1.01456	1.01469	1.01452	1.01469	101	0	0
2022.09.13	09:25:00	1.01468	1.01490	1.01467	1.01484	92	0	0
2022.09.13	09:26:00	1.01484	1.01485	1.01464	1.01464	81	0	0
2022.09.13	09:27:00	1.01465	1.01469	1.01447	1.01454	81	0	0
2022.09.13	09:28:00	1.01453	1.01458	1.01438	1.01438	77	0	0
2022.09.13	09:29:00	1.01438	1.01440	1.01412	1.01419	146	0	0
2022.09.13	09:30:00	1.01418	1.01434	1.01418	1.01428	97	0	0
2022.09.13	09:31:00	1.01432	1.01459	1.01432	1.01446	95	0	0
2022.09.13	09:32:00	1.01447	1.01460	1.01445	1.01453	77	0	0
2022.09.13	09:33:00	1.01452	1.01480	1.01452	1.01468	55	0	0
2022.09.13	09:34:00	1.01468	1.01485	1.01463	1.01463	86	0	0
2022.09.13	09:35:00	1.01461	1.01469	1.01454	1.01461	85	0	0
2022.09.13	09:36:00	1.01461	1.01464	1.01448	1.01453	70	0	0
2022.09.13	09:37:00	1.01454	1.01467	1.01451	1.01463	56	0	0
2022.09.13	09:38:00	1.01463	1.01469	1.01448	1.01462	79	0	0
2022.09.13	09:39:00	1.01459	1.01474	1.01451	1.01470	67	0	0
2022.09.13	09:40:00	1.01471	1.01471	1.01433	1.01439	84	0	0
2022.09.13	09:41:00	1.01438	1.01447	1.01409	1.01413	79	0	0
2022.09.13	09:42:00	1.01409	1.01410	1.01378	1.01392	134	0	0
2022.09.13	09:43:00	1.01392	1.01413	1.01392	1.01408	95	0	0
2022.09.13	09:44:00	1.01408	1.01425	1.01407	1.01425	86	0	0
2022.09.13	09:45:00	1.01424	1.01424	1.01403	1.01423	63	0	0
2022.09.13	09:46:00	1.01423	1.01423	1.01381	1.01382	73	0	0
2022.09.13	09:47:00	1.01382	1.01394	1.01378	1.01388	52	0	0
2022.09.13	09:48:00	1.01389	1.01394	1.01380	1.01391	51	0	0
2022.09.13	09:49:00	1.01390	1.01394	1.01374	1.01376	50	0	0
2022.09.13	09:50:00	1.01375	1.01378	1.01365	1.01370	88	0	0
2022.09.13	09:51:00	1.01369	1.01378	1.01367	1.01378	88	0	0
2022.09.13	09:52:00	1.01378	1.01394	1.01362	1.01362	84	0	0
2022.09.13	09:53:00	1.01362	1.01374	1.01357	1.01373	79	0	0
2022.09.13	09:54:00	1.01373	1.01399	1.01357	1.01372	82	0	0
2022.09.13	09:55:00	1.01371	1.01371	1.01350	1.01358	53	0	0
2022.09.13	09:56:00	1.01358	1.01366	1.01356	1.01358	41	0	0
2022.09.13	09:57:00	1.01354	1.01364	1.01342	1.01363	73	0	0
2022.09.13	09:58:00	1.01362	1.01389	1.01359	1.01388	107	0	0
2022.09.13	09:59:00	1.01388	1.01395	1.01377	1.01388	86	0	0
2022.09.13	10:00:00	1.01388	1.01495	1.01388	1.01485	219	0	0
2022.09.13	10:01:00	1.01485	1.01499	1.01459	1.01487	164	0	0
2022.09.13	10:02:00	1.01489	1.01536	1.01481	1.01532	227	0	0
2022.09.13	10:03:00	1.01532	1.01551	1.01528	1.01532	140	0	0
2022.09.13	10:04:00	1.01532	1.01535	1.01489	1.01489	154	0	0
2022.09.13	10:05:00	1.01489	1.01490	1.01449	1.01449	139	0	0
2022.09.13	10:06:00	1.01451	1.01477	1.01450	1.01454	114	0	0
2022.09.13	10:07:00	1.01454	1.01455	1.01414	1.01421	126	0	0
2022.09.13	10:08:00	1.01422	1.01425	1.01398	1.01402	114	0	0
2022.09.13	10:09:00	1.01402	1.01407	1.01348	1.01348	153	0	0
2022.09.13	10:10:00	1.01349	1.01375	1.01335	1.01367	148	0	0
2022.09.13	10:11:00	1.01367	1.01368	1.01284	1.01288	159	0	0
2022.09.13	10:12:00	1.01285	1.01319	1.01274	1.01318	165	0	0
2022.09.13	10:13:00	1.01319	1.01343	1.01315	1.01317	156	0	0
2022.09.13	10:14:00	1.01315	1.01321	1.01291	1.01294	125	0	0
2022.09.13	10:15:00	1.01295	1.01321	1.01270	1.01317	145	0	0
2022.09.13	10:16:00	1.01317	1.01333	1.01307	1.01326	131	0	0
2022.09.13	10:17:00	1.01326	1.01344	1.01324	1.01343	88	0	0
2022.09.13	10:18:00	1.01343	1.01350	1.01331	1.01335	113	0	0
2022.09.13	10:19:00	1.01336	1.01359	1.01332	1.01348	113	0	0
2022.09.13	10:20:00	1.01348	1.01354	1.01338	1.01343	89	0	0
2022.09.13	10:21:00	1.01344	1.01350	1.01327	1.01348	76	0	0
2022.09.13	10:22:00	1.01345	1.01378	1.01343	1.01378	79	0	0
2022.09.13	10:23:00	1.01378	1.01424	1.01375	1.01424	126	0	0
2022.09.13	10:24:00	1.01424	1.01436	1.01406	1.01429	84	0	0
2022.09.13	10:25:00	1.01428	1.01444	1.01413	1.01444	95	0	0
2022.09.13	10:26:00	1.01444	1.01448	1.01435	1.01438	83	0	0
2022.09.13	10:27:00	1.01443	1.01454	1.01424	1.01427	84	0	0
2022.09.13	10:28:00	1.01429	1.01453	1.01427	1.01447	100	0	0
2022.09.13	10:29:00	1.01446	1.01464	1.01442	1.01464	90	0	0
2022.09.13	10:30:00	1.01464	1.01486	1.01462	1.01474	140	0	0
2022.09.13	10:31:00	1.01473	1.01476	1.01455	1.01473	96	0	0
2022.09.13	10:32:00	1.01474	1.01478	1.01453	1.01459	104	0	0
2022.09.13	10:33:00	1.01458	1.01482	1.01457	1.01461	98	0	0
2022.09.13	10:34:00	1.01461	1.01462	1.01449	1.01462	74	0	0
2022.09.13	10:35:00	1.01462	1.01464	1.01420	1.01424	106	0	0
2022.09.13	10:36:00	1.01424	1.01444	1.01424	1.01444	76	0	0
2022.09.13	10:37:00	1.01444	1.01484	1.01441	1.01468	99	0	0
2022.09.13	10:38:00	1.01467	1.01473	1.01444	1.01446	89	0	0
2022.09.13	10:39:00	1.01447	1.01461	1.01445	1.01454	101	0	0
2022.09.13	10:40:00	1.01454	1.01463	1.01448	1.01448	93	0	0
2022.09.13	10:41:00	1.01448	1.01452	1.01407	1.01407	93	0	0
2022.09.13	10:42:00	1.01408	1.01426	1.01403	1.01410	100	0	0
2022.09.13	10:43:00	1.01411	1.01424	1.01406	1.01414	110	0	0
2022.09.13	10:44:00	1.01413	1.01434	1.01410	1.01424	114	0	0
2022.09.13	10:45:00	1.01423	1.01434	1.01423	1.01426	68	0	0
2022.09.13	10:46:00	1.01426	1.01428	1.01407	1.01422	108	0	0
2022.09.13	10:47:00	1.01422	1.01434	1.01419	1.01427	98	0	0
2022.09.13	10:48:00	1.01428	1.01459	1.01415	1.01458	116	0	0
2022.09.13	10:49:00	1.01458	1.01458	1.01418	1.01421	105	0	0
2022.09.13	10:50:00	1.01421	1.01434	1.01406	1.01408	95	0	0
2022.09.13	10:51:00	1.01407	1.01423	1.01398	1.01410	122	0	0
2022.09.13	10:52:00	1.01411	1.01427	1.01401	1.01409	101	0	0
2022.09.13	10:53:00	1.01409	1.01444	1.01409	1.01443	68	0	0
2022.09.13	10:54:00	1.01443	1.01453	1.01434	1.01438	85	0	0
2022.09.13	10:55:00	1.01439	1.01447	1.01407	1.01423	128	0	0
2022.09.13	10:56:00	1.01423	1.01433	1.01416	1.01422	86	0	0
2022.09.13	10:57:00	1.01422	1.01451	1.01422	1.01443	93	0	0
2022.09.13	10:58:00	1.01444	1.01448	1.01432	1.01441	106	0	0
2022.09.13	10:59:00	1.01440	1.01473	1.01433	1.01473	79	0	0
2022.09.13	11:00:00	1.01475	1.01488	1.01471	1.01472	129	0	0
2022.09.13	11:01:00	1.01472	1.01478	1.01448	1.01450	146	0	0
2022.09.13	11:02:00	1.01449	1.01462	1.01437	1.01439	143	0	0
2022.09.13	11:03:00	1.01438	1.01462	1.01426	1.01449	133	0	0
2022.09.13	11:04:00	1.01450	1.01491	1.01450	1.01479	86	0	0
2022.09.13	11:05:00	1.01478	1.01488	1.01449	1.01455	70	0	0
2022.09.13	11:06:00	1.01455	1.01464	1.01432	1.01443	66	0	0
2022.09.13	11:07:00	1.01443	1.01467	1.01443	1.01465	60	0	0
2022.09.13	11:08:00	1.01465	1.01467	1.01448	1.01457	52	0	0
2022.09.13	11:09:00	1.01458	1.01470	1.01451	1.01468	75	0	0
2022.09.13	11:10:00	1.01468	1.01468	1.01425	1.01430	104	0	0
2022.09.13	11:11:00	1.01429	1.01453	1.01429	1.01444	67	0	0
2022.09.13	11:12:00	1.01444	1.01470	1.01442	1.01469	83	0	0
2022.09.13	11:13:00	1.01470	1.01481	1.01459	1.01460	63	0	0
2022.09.13	11:14:00	1.01461	1.01469	1.01448	1.01460	74	0	0
2022.09.13	11:15:00	1.01460	1.01479	1.01453	1.01457	96	0	0
2022.09.13	11:16:00	1.01457	1.01457	1.01423	1.01425	97	0	0
2022.09.13	11:17:00	1.01424	1.01433	1.01416	1.01429	92	0	0
2022.09.13	11:18:00	1.01429	1.01432	1.01416	1.01419	76	0	0
2022.09.13	11:19:00	1.01419	1.01428	1.01403	1.01409	67	0	0
2022.09.13	11:20:00	1.01409	1.01422	1.01403	1.01403	67	0	0
2022.09.13	11:21:00	1.01404	1.01408	1.01385	1.01396	98	0	0
2022.09.13	11:22:00	1.01397	1.01418	1.01395	1.01416	65	0	0
2022.09.13	11:23:00	1.01413	1.01422	1.01412	1.01420	49	0	0
2022.09.13	11:24:00	1.01421	1.01421	1.01387	1.01387	43	0	0
2022.09.13	11:25:00	1.01387	1.01393	1.01342	1.01347	20	0	0
2022.09.13	11:26:00	1.01344	1.01354	1.01344	1.01347	26	0	0
2022.09.13	11:27:00	1.01347	1.01347	1.01324	1.01334	28	0	7
2022.09.13	11:28:00	1.01334	1.01342	1.01332	1.01342	21	0	7
2022.09.13	11:29:00	1.01347	1.01378	1.01347	1.01372	23	0	0
2022.09.13	11:30:00	1.01372	1.01393	1.01367	1.01379	36	0	0
2022.09.13	11:31:00	1.01379	1.01384	1.01364	1.01372	31	0	0
2022.09.13	11:32:00	1.01372	1.01378	1.01372	1.01377	9	0	0
2022.09.13	11:33:00	1.01377	1.01393	1.01377	1.01383	14	0	0
2022.09.13	11:34:00	1.01383	1.01393	1.01379	1.01387	20	0	0
2022.09.13	11:35:00	1.01398	1.01424	1.01397	1.01419	24	0	0
2022.09.13	11:36:00	1.01419	1.01428	1.01417	1.01427	48	0	0
2022.09.13	11:37:00	1.01427	1.01454	1.01422	1.01447	59	0	0
2022.09.13	11:38:00	1.01446	1.01480	1.01444	1.01477	78	0	0
2022.09.13	11:39:00	1.01477	1.01495	1.01477	1.01494	43	0	0
2022.09.13	11:40:00	1.01494	1.01498	1.01481	1.01484	69	0	0
2022.09.13	11:41:00	1.01483	1.01495	1.01482	1.01492	44	0	0
2022.09.13	11:42:00	1.01494	1.01500	1.01488	1.01498	48	0	0
2022.09.13	11:43:00	1.01495	1.01504	1.01493	1.01503	45	0	0
2022.09.13	11:44:00	1.01502	1.01503	1.01483	1.01489	53	0	0
2022.09.13	11:45:00	1.01489	1.01497	1.01487	1.01494	49	0	0
2022.09.13	11:46:00	1.01493	1.01496	1.01490	1.01495	56	0	0
2022.09.13	11:47:00	1.01497	1.01525	1.01496	1.01522	56	0	0
2022.09.13	11:48:00	1.01522	1.01538	1.01520	1.01538	56	0	0
2022.09.13	11:49:00	1.01538	1.01549	1.01532	1.01549	41	0	0
2022.09.13	11:50:00	1.01548	1.01551	1.01529	1.01532	60	0	0
2022.09.13	11:51:00	1.01532	1.01533	1.01523	1.01530	43	0	0
2022.09.13	11:52:00	1.01530	1.01538	1.01530	1.01533	66	0	0
2022.09.13	11:53:00	1.01533	1.01540	1.01528	1.01529	68	0	0
2022.09.13	11:54:00	1.01530	1.01530	1.01482	1.01493	70	0	0
2022.09.13	11:55:00	1.01493	1.01550	1.01492	1.01533	85	0	0
2022.09.13	11:56:00	1.01533	1.01548	1.01527	1.01547	66	0	0
2022.09.13	11:57:00	1.01547	1.01563	1.01547	1.01554	55	0	0
2022.09.13	11:58:00	1.01554	1.01554	1.01540	1.01542	55	0	0
2022.09.13	11:59:00	1.01543	1.01558	1.01543	1.01545	72	0	0
2022.09.13	12:00:00	1.01544	1.01626	1.01472	1.01490	188	0	0
2022.09.13	12:01:00	1.01490	1.01523	1.01485	1.01497	137	0	0
2022.09.13	12:02:00	1.01499	1.01529	1.01490	1.01527	136	0	0
2022.09.13	12:03:00	1.01527	1.01566	1.01522	1.01566	96	0	0
2022.09.13	12:04:00	1.01566	1.01584	1.01547	1.01569	121	0	0
2022.09.13	12:05:00	1.01569	1.01569	1.01532	1.01544	122	0	0
2022.09.13	12:06:00	1.01548	1.01559	1.01542	1.01544	113	0	0
2022.09.13	12:07:00	1.01545	1.01583	1.01544	1.01560	93	0	0
2022.09.13	12:08:00	1.01560	1.01563	1.01540	1.01557	80	0	0
2022.09.13	12:09:00	1.01559	1.01563	1.01497	1.01498	104	0	0
2022.09.13	12:10:00	1.01497	1.01506	1.01484	1.01495	115	0	0
2022.09.13	12:11:00	1.01495	1.01499	1.01477	1.01487	87	0	0
2022.09.13	12:12:00	1.01487	1.01492	1.01458	1.01458	69	0	0
2022.09.13	12:13:00	1.01462	1.01472	1.01444	1.01444	130	0	0
2022.09.13	12:14:00	1.01444	1.01473	1.01433	1.01473	98	0	0
2022.09.13	12:15:00	1.01472	1.01496	1.01458	1.01494	79	0	0
2022.09.13	12:16:00	1.01495	1.01519	1.01488	1.01511	61	0	0
2022.09.13	12:17:00	1.01511	1.01513	1.01494	1.01498	72	0	0
2022.09.13	12:18:00	1.01498	1.01508	1.01488	1.01505	66	0	0
2022.09.13	12:19:00	1.01505	1.01508	1.01495	1.01504	64	0	0
2022.09.13	12:20:00	1.01504	1.01510	1.01497	1.01499	45	0	0
2022.09.13	12:21:00	1.01499	1.01514	1.01495	1.01506	47	0	0
2022.09.13	12:22:00	1.01506	1.01537	1.01506	1.01530	61	0	0
2022.09.13	12:23:00	1.01530	1.01564	1.01528	1.01563	53	0	0
2022.09.13	12:24:00	1.01562	1.01600	1.01559	1.01587	61	0	0
2022.09.13	12:25:00	1.01587	1.01594	1.01578	1.01579	105	0	0
2022.09.13	12:26:00	1.01579	1.01579	1.01551	1.01557	71	0	0
2022.09.13	12:27:00	1.01559	1.01587	1.01558	1.01570	61	0	0
2022.09.13	12:28:00	1.01568	1.01575	1.01555	1.01571	68	0	0
2022.09.13	12:29:00	1.01571	1.01595	1.01568	1.01588	74	0	0
2022.09.13	12:30:00	1.01589	1.01615	1.01583	1.01605	94	0	0
2022.09.13	12:31:00	1.01608	1.01634	1.01608	1.01618	73	0	0
2022.09.13	12:32:00	1.01618	1.01665	1.01614	1.01645	112	0	0
2022.09.13	12:33:00	1.01644	1.01664	1.01639	1.01652	79	0	0
2022.09.13	12:34:00	1.01651	1.01662	1.01636	1.01643	75	0	0
2022.09.13	12:35:00	1.01640	1.01653	1.01614	1.01619	103	0	0
2022.09.13	12:36:00	1.01619	1.01651	1.01613	1.01651	113	0	0
2022.09.13	12:37:00	1.01651	1.01654	1.01633	1.01646	92	0	0
2022.09.13	12:38:00	1.01646	1.01650	1.01640	1.01642	44	0	0
2022.09.13	12:39:00	1.01642	1.01642	1.01619	1.01628	44	0	0
2022.09.13	12:40:00	1.01628	1.01643	1.01625	1.01639	59	0	0
2022.09.13	12:41:00	1.01639	1.01652	1.01632	1.01632	49	0	0
2022.09.13	12:42:00	1.01632	1.01642	1.01632	1.01639	54	0	0
2022.09.13	12:43:00	1.01640	1.01644	1.01636	1.01636	55	0	0
2022.09.13	12:44:00	1.01634	1.01635	1.01622	1.01633	53	0	0
2022.09.13	12:45:00	1.01633	1.01637	1.01628	1.01631	52	0	0
2022.09.13	12:46:00	1.01631	1.01642	1.01621	1.01635	70	0	0
2022.09.13	12:47:00	1.01635	1.01639	1.01630	1.01632	61	0	0
2022.09.13	12:48:00	1.01631	1.01641	1.01628	1.01638	47	0	0
2022.09.13	12:49:00	1.01639	1.01640	1.01617	1.01623	59	0	0
2022.09.13	12:50:00	1.01622	1.01638	1.01621	1.01635	65	0	0
2022.09.13	12:51:00	1.01636	1.01644	1.01617	1.01618	63	0	0
2022.09.13	12:52:00	1.01618	1.01620	1.01591	1.01591	83	0	0
2022.09.13	12:53:00	1.01591	1.01613	1.01589	1.01607	69	0	0
2022.09.13	12:54:00	1.01608	1.01609	1.01598	1.01607	62	0	0
2022.09.13	12:55:00	1.01608	1.01612	1.01599	1.01604	52	0	0
2022.09.13	12:56:00	1.01604	1.01614	1.01603	1.01614	39	0	0
2022.09.13	12:57:00	1.01614	1.01638	1.01612	1.01632	50	0	0
2022.09.13	12:58:00	1.01631	1.01648	1.01619	1.01645	68	0	0
2022.09.13	12:59:00	1.01645	1.01662	1.01645	1.01657	63	0	0
2022.09.13	13:00:00	1.01658	1.01662	1.01646	1.01649	70	0	0
2022.09.13	13:01:00	1.01648	1.01662	1.01644	1.01660	53	0	0
2022.09.13	13:02:00	1.01660	1.01665	1.01660	1.01663	39	0	0
2022.09.13	13:03:00	1.01664	1.01665	1.01654	1.01663	52	0	0
2022.09.13	13:04:00	1.01663	1.01663	1.01642	1.01649	56	0	0
2022.09.13	13:05:00	1.01649	1.01656	1.01642	1.01648	69	0	0
2022.09.13	13:06:00	1.01648	1.01653	1.01642	1.01647	69	0	0
2022.09.13	13:07:00	1.01647	1.01650	1.01627	1.01627	51	0	0
2022.09.13	13:08:00	1.01627	1.01648	1.01627	1.01648	81	0	0
2022.09.13	13:09:00	1.01648	1.01653	1.01643	1.01652	71	0	0
2022.09.13	13:10:00	1.01651	1.01662	1.01648	1.01662	39	0	0
2022.09.13	13:11:00	1.01662	1.01662	1.01652	1.01658	61	0	0
2022.09.13	13:12:00	1.01658	1.01663	1.01648	1.01659	56	0	0
2022.09.13	13:13:00	1.01659	1.01675	1.01658	1.01667	61	0	0
2022.09.13	13:14:00	1.01668	1.01682	1.01663	1.01678	86	0	0
2022.09.13	13:15:00	1.01678	1.01689	1.01678	1.01689	55	0	0
2022.09.13	13:16:00	1.01688	1.01688	1.01655	1.01678	90	0	0
2022.09.13	13:17:00	1.01678	1.01695	1.01677	1.01689	77	0	0
2022.09.13	13:18:00	1.01689	1.01692	1.01673	1.01673	64	0	0
2022.09.13	13:19:00	1.01673	1.01675	1.01655	1.01662	53	0	0
2022.09.13	13:20:00	1.01662	1.01662	1.01628	1.01632	69	0	0
2022.09.13	13:21:00	1.01632	1.01634	1.01616	1.01618	79	0	0
2022.09.13	13:22:00	1.01618	1.01624	1.01615	1.01619	61	0	0
2022.09.13	13:23:00	1.01618	1.01624	1.01607	1.01615	67	0	0
2022.09.13	13:24:00	1.01615	1.01617	1.01603	1.01607	64	0	0
2022.09.13	13:25:00	1.01610	1.01617	1.01608	1.01613	39	0	0
2022.09.13	13:26:00	1.01615	1.01624	1.01614	1.01624	38	0	0
2022.09.13	13:27:00	1.01625	1.01638	1.01624	1.01632	45	0	0
2022.09.13	13:28:00	1.01634	1.01659	1.01634	1.01654	58	0	0
2022.09.13	13:29:00	1.01654	1.01654	1.01631	1.01631	69	0	0
2022.09.13	13:30:00	1.01631	1.01633	1.01609	1.01632	82	0	0
2022.09.13	13:31:00	1.01633	1.01636	1.01627	1.01631	44	0	0
2022.09.13	13:32:00	1.01631	1.01675	1.01631	1.01675	78	0	0
2022.09.13	13:33:00	1.01674	1.01675	1.01657	1.01658	81	0	0
2022.09.13	13:34:00	1.01657	1.01682	1.01657	1.01670	92	0	0
2022.09.13	13:35:00	1.01669	1.01670	1.01651	1.01653	57	0	0
2022.09.13	13:36:00	1.01660	1.01704	1.01660	1.01699	74	0	0
2022.09.13	13:37:00	1.01699	1.01721	1.01691	1.01702	116	0	0
2022.09.13	13:38:00	1.01701	1.01711	1.01698	1.01709	99	0	0
2022.09.13	13:39:00	1.01709	1.01719	1.01694	1.01701	94	0	0
2022.09.13	13:40:00	1.01701	1.01728	1.01692	1.01727	101	0	0
2022.09.13	13:41:00	1.01725	1.01765	1.01724	1.01727	161	0	0
2022.09.13	13:42:00	1.01727	1.01734	1.01707	1.01720	100	0	0
2022.09.13	13:43:00	1.01721	1.01732	1.01714	1.01720	69	0	0
2022.09.13	13:44:00	1.01721	1.01728	1.01719	1.01727	53	0	0
2022.09.13	13:45:00	1.01727	1.01748	1.01722	1.01742	87	0	0
2022.09.13	13:46:00	1.01742	1.01744	1.01730	1.01740	75	0	0
2022.09.13	13:47:00	1.01740	1.01765	1.01736	1.01747	68	0	0
2022.09.13	13:48:00	1.01747	1.01750	1.01728	1.01729	59	0	0
2022.09.13	13:49:00	1.01729	1.01742	1.01724	1.01734	73	0	0
2022.09.13	13:50:00	1.01734	1.01743	1.01728	1.01736	63	0	0
2022.09.13	13:51:00	1.01737	1.01742	1.01720	1.01737	83	0	0
2022.09.13	13:52:00	1.01737	1.01751	1.01732	1.01743	59	0	0
2022.09.13	13:53:00	1.01743	1.01759	1.01741	1.01759	74	0	0
2022.09.13	13:54:00	1.01759	1.01769	1.01757	1.01758	65	0	0
2022.09.13	13:55:00	1.01758	1.01770	1.01745	1.01746	84	0	0
2022.09.13	13:56:00	1.01747	1.01759	1.01741	1.01758	65	0	0
2022.09.13	13:57:00	1.01759	1.01790	1.01758	1.01783	110	0	0
2022.09.13	13:58:00	1.01783	1.01789	1.01775	1.01789	112	0	0
2022.09.13	13:59:00	1.01789	1.01805	1.01786	1.01792	73	0	0
2022.09.13	14:00:00	1.01792	1.01797	1.01766	1.01783	97	0	0
2022.09.13	14:01:00	1.01782	1.01786	1.01771	1.01777	90	0	0
2022.09.13	14:02:00	1.01777	1.01787	1.01772	1.01783	75	0	0
2022.09.13	14:03:00	1.01783	1.01789	1.01768	1.01782	85	0	0
2022.09.13	14:04:00	1.01781	1.01782	1.01762	1.01768	89	0	0
2022.09.13	14:05:00	1.01767	1.01768	1.01746	1.01747	73	0	0
2022.09.13	14:06:00	1.01747	1.01768	1.01746	1.01757	110	0	0
2022.09.13	14:07:00	1.01757	1.01763	1.01742	1.01743	74	0	0
2022.09.13	14:08:00	1.01742	1.01778	1.01737	1.01776	88	0	0
2022.09.13	14:09:00	1.01777	1.01784	1.01771	1.01784	81	0	0
2022.09.13	14:10:00	1.01784	1.01795	1.01783	1.01792	62	0	0
2022.09.13	14:11:00	1.01792	1.01802	1.01790	1.01797	72	0	0
2022.09.13	14:12:00	1.01798	1.01805	1.01793	1.01794	63	0	0
2022.09.13	14:13:00	1.01794	1.01806	1.01794	1.01797	52	0	0
2022.09.13	14:14:00	1.01797	1.01807	1.01794	1.01803	86	0	0
2022.09.13	14:15:00	1.01803	1.01823	1.01798	1.01817	98	0	0
2022.09.13	14:16:00	1.01818	1.01829	1.01812	1.01822	93	0	0
2022.09.13	14:17:00	1.01822	1.01843	1.01817	1.01819	110	0	0
2022.09.13	14:18:00	1.01815	1.01825	1.01801	1.01819	92	0	0
2022.09.13	14:19:00	1.01819	1.01827	1.01799	1.01800	87	0	0
2022.09.13	14:20:00	1.01800	1.01817	1.01798	1.01813	76	0	0
2022.09.13	14:21:00	1.01812	1.01834	1.01812	1.01829	81	0	0
2022.09.13	14:22:00	1.01828	1.01844	1.01822	1.01837	54	0	0
2022.09.13	14:23:00	1.01837	1.01843	1.01831	1.01842	81	0	0
2022.09.13	14:24:00	1.01840	1.01865	1.01839	1.01865	71	0	0
2022.09.13	14:25:00	1.01865	1.01873	1.01850	1.01852	88	0	0
2022.09.13	14:26:00	1.01852	1.01853	1.01838	1.01849	85	0	0
2022.09.13	14:27:00	1.01849	1.01853	1.01841	1.01843	67	0	0
2022.09.13	14:28:00	1.01843	1.01844	1.01826	1.01832	69	0	0
2022.09.13	14:29:00	1.01833	1.01835	1.01807	1.01811	110	0	0
2022.09.13	14:30:00	1.01810	1.01820	1.01802	1.01809	92	0	0
2022.09.13	14:31:00	1.01808	1.01812	1.01805	1.01809	80	0	0
2022.09.13	14:32:00	1.01809	1.01811	1.01805	1.01806	36	0	0
2022.09.13	14:33:00	1.01810	1.01821	1.01802	1.01818	89	0	0
2022.09.13	14:34:00	1.01818	1.01837	1.01807	1.01831	81	0	0
2022.09.13	14:35:00	1.01831	1.01836	1.01816	1.01818	100	0	0
2022.09.13	14:36:00	1.01819	1.01824	1.01800	1.01823	96	0	0
2022.09.13	14:37:00	1.01824	1.01845	1.01823	1.01839	85	0	0
2022.09.13	14:38:00	1.01839	1.01843	1.01822	1.01823	51	0	0
2022.09.13	14:39:00	1.01822	1.01824	1.01797	1.01802	73	0	0
2022.09.13	14:40:00	1.01802	1.01826	1.01796	1.01808	119	0	0
2022.09.13	14:41:00	1.01808	1.01818	1.01793	1.01802	121	0	0
2022.09.13	14:42:00	1.01802	1.01805	1.01781	1.01788	83	0	0
2022.09.13	14:43:00	1.01788	1.01807	1.01787	1.01806	107	0	0
2022.09.13	14:44:00	1.01805	1.01814	1.01794	1.01798	66	0	0
2022.09.13	14:45:00	1.01797	1.01802	1.01781	1.01795	106	0	0
2022.09.13	14:46:00	1.01795	1.01803	1.01780	1.01785	95	0	0
2022.09.13	14:47:00	1.01786	1.01791	1.01779	1.01782	74	0	0
2022.09.13	14:48:00	1.01782	1.01792	1.01776	1.01790	82	0	0
2022.09.13	14:49:00	1.01789	1.01801	1.01787	1.01796	85	0	0
2022.09.13	14:50:00	1.01795	1.01798	1.01779	1.01797	93	0	0
2022.09.13	14:51:00	1.01796	1.01806	1.01791	1.01799	59	0	0
2022.09.13	14:52:00	1.01799	1.01803	1.01781	1.01793	94	0	0
2022.09.13	14:53:00	1.01793	1.01802	1.01786	1.01791	88	0	0
2022.09.13	14:54:00	1.01792	1.01805	1.01778	1.01794	125	0	0
2022.09.13	14:55:00	1.01792	1.01792	1.01759	1.01761	144	0	0
2022.09.13	14:56:00	1.01762	1.01786	1.01746	1.01786	119	0	0
2022.09.13	14:57:00	1.01787	1.01789	1.01762	1.01776	151	0	0
2022.09.13	14:58:00	1.01777	1.01792	1.01765	1.01769	131	0	0
2022.09.13	14:59:00	1.01768	1.01773	1.01759	1.01772	134	0	0
2022.09.13	15:00:00	1.01772	1.01798	1.01768	1.01778	144	0	0
2022.09.13	15:01:00	1.01778	1.01790	1.01743	1.01743	154	0	0
2022.09.13	15:02:00	1.01743	1.01772	1.01734	1.01762	145	0	0
2022.09.13	15:03:00	1.01762	1.01780	1.01762	1.01778	77	0	0
2022.09.13	15:04:00	1.01778	1.01794	1.01756	1.01767	117	0	0
2022.09.13	15:05:00	1.01767	1.01768	1.01755	1.01761	90	0	0
2022.09.13	15:06:00	1.01761	1.01777	1.01761	1.01776	78	0	0
2022.09.13	15:07:00	1.01776	1.01776	1.01767	1.01772	68	0	0
2022.09.13	15:08:00	1.01775	1.01776	1.01757	1.01759	73	0	0
2022.09.13	15:09:00	1.01758	1.01776	1.01758	1.01774	79	0	0
2022.09.13	15:10:00	1.01774	1.01774	1.01739	1.01742	89	0	0
2022.09.13	15:11:00	1.01744	1.01798	1.01743	1.01771	103	0	0
2022.09.13	15:12:00	1.01775	1.01791	1.01772	1.01787	82	0	0
2022.09.13	15:13:00	1.01787	1.01793	1.01778	1.01789	108	0	0
2022.09.13	15:14:00	1.01789	1.01789	1.01742	1.01751	97	0	0
2022.09.13	15:15:00	1.01752	1.01762	1.01741	1.01744	98	0	0
